freebitmexsignals,2022-09-15,12:22:07,Free SignalBuy #JASMY/USDT around 8480 - 8420Leverage should be 10x 25x 50x 100xTargets 8600 - 8685 - 8800 - 8930 and above,"['Free', 'SignalBuy', 'JASMYUSDT', 'around', '8480', '-', '8420Leverage', '10x', '25x', '50x', '100xTargets', '8600', '-', '8685', '-', '8800', '-', '8930']"
freebitmexsignals,2022-10-28,13:05:10,Binance Futures/FTX/Bitmex/Bybit/Bitseven Signals#DOGE/USDT  BUY 82000Targets  82320 - 82650 - 82980 - 84000Stop Loss  77900Leverage   10x,"['Binance', 'FuturesFTXBitmexBybitBitseven', 'SignalsDOGEUSDT', 'BUY', '82000Targets', '82320', '-', '82650', '-', '82980', '-', '84000Stop', 'Loss', '77900Leverage', '10x']"
freebitmexsignals,2022-10-28,13:06:03,Binance Futures/FTX/Bitmex/Bybit/Bitseven Signals #DOGE/USDT  BUY 82000 Targets  82320 - 82650 - 82980 - 84000  Stop Loss  77900 Leverage   10x,"['Binance', 'FuturesFTXBitmexBybitBitseven', 'Signals', 'DOGEUSDT', 'BUY', '82000', 'Targets', '82320', '-', '82650', '-', '82980', '-', '84000', 'Stop', 'Loss', '77900', 'Leverage', '10x']"
freebitmexsignals,2022-10-28,23:03:20,Binance Futures/FTX/Bitmex/Bybit/Bitseven Signals #DOGE/USDT  BUY 82000 Targets  82320 - 82650 - 82980 - 84000  Stop Loss  77900 Leverage   10x,"['Binance', 'FuturesFTXBitmexBybitBitseven', 'Signals', 'DOGEUSDT', 'BUY', '82000', 'Targets', '82320', '-', '82650', '-', '82980', '-', '84000', 'Stop', 'Loss', '77900', 'Leverage', '10x']"
freebitmexsignals,2022-10-29,07:08:10,"Binance Futures, FTX, Deribit, Bitmex, Bybit #C98/USDT ️BUY - 3370Targets: 3395 - 3410 - 3427 - 3455Leverage - 10xStop Loss - 3190","['Binance', 'Futures', 'FTX', 'Deribit', 'Bitmex', 'Bybit', 'C98USDT', '️BUY', '-', '3370Targets', '3395', '-', '3410', '-', '3427', '-', '3455Leverage', '-', '10xStop', 'Loss', '-', '3190']"
freebitmexsignals,2022-10-29,07:08:48,"Binance Futures, FTX, Deribit, Bitmex, Bybit  #C98/USDT ️BUY - 3370  Targets: 3395 - 3410 - 3427 - 3455 Leverage - 10x Stop Loss - 3190","['Binance', 'Futures', 'FTX', 'Deribit', 'Bitmex', 'Bybit', 'C98USDT', '️BUY', '-', '3370', 'Targets', '3395', '-', '3410', '-', '3427', '-', '3455', 'Leverage', '-', '10x', 'Stop', 'Loss', '-', '3190']"
freebitmexsignals,2022-10-29,08:16:27,Binance Futures/FTX/Bitmex/Bybit/Bitseven Signals #DOGE/USDT  BUY 82000 Targets  82320 - 82650 - 82980 - 84000  Stop Loss  77900 Leverage   10x,"['Binance', 'FuturesFTXBitmexBybitBitseven', 'Signals', 'DOGEUSDT', 'BUY', '82000', 'Targets', '82320', '-', '82650', '-', '82980', '-', '84000', 'Stop', 'Loss', '77900', 'Leverage', '10x']"
freebitmexsignals,2022-10-29,10:18:45,🔰🔰Great words from our premium members👁‍🗨Contact @dbcaptain to enter the Premium Group for high quality signals on Futures & Spot Market,"['🔰🔰Great', 'word', 'premium', 'members👁\u200d🗨Contact', 'dbcaptain', 'enter', 'Premium', 'Group', 'high', 'quality', 'signal', 'Futures', 'Spot', 'Market']"
freebitmexsignals,2022-10-29,11:40:07,FREE SIGNAL 🛎🛎#BAND/USDT looks good for a Buy from 1.0750 on Binance FUTURES/FTX/KuCoin  - use 10x - 25x - 50x Leverage and get ready to make some amazing profit,"['FREE', 'SIGNAL', '🛎🛎BANDUSDT', 'look', 'good', 'Buy', '1.0750', 'Binance', 'FUTURESFTXKuCoin', '-', 'use', '10x', '-', '25x', '-', '50x', 'Leverage', 'get', 'ready', 'make', 'amazing', 'profit']"
freebitmexsignals,2022-10-29,11:41:34,Free Signal  Buy/Long #SNX/USDT from 2.030 on Spot & Futures Market  Leverage 10x 25x 50x 100x,"['Free', 'Signal', 'BuyLong', 'SNXUSDT', '2.030', 'Spot', 'Futures', 'Market', 'Leverage', '10x', '25x', '50x', '100x']"
freebitmexsignals,2022-10-29,11:41:44,FREE SIGNAL 🛎🛎#SPELL/USDT looks good for a Buy from 830 on Binance FUTURES/FTX/KuCoin  - use 10x - 25x - 50x Leverage and get ready to make some amazing profit,"['FREE', 'SIGNAL', '🛎🛎SPELLUSDT', 'look', 'good', 'Buy', '830', 'Binance', 'FUTURESFTXKuCoin', '-', 'use', '10x', '-', '25x', '-', '50x', 'Leverage', 'get', 'ready', 'make', 'amazing', 'profit']"
freebitmexsignals,2022-10-29,11:44:07,Free Signal  Buy/Long #NKN/USDT from 8480 on Spot & Futures Market  Leverage 10x 25x 50x 100x,"['Free', 'Signal', 'BuyLong', 'NKNUSDT', '8480', 'Spot', 'Futures', 'Market', 'Leverage', '10x', '25x', '50x', '100x']"
freebitmexsignals,2022-10-29,13:30:40,🔥🔥 Amazing Profit generated on #DOGE/USDT through the Premium Signals,"['🔥🔥', 'Amazing', 'Profit', 'generated', 'DOGEUSDT', 'Premium', 'Signals']"
freebitmexsignals,2022-10-29,14:12:34,Free SignalBuy/Long #PEOPLE/USDT from 0.02100 on Spot & Futures MarketLeverage 10x 25x 50x 100x,"['Free', 'SignalBuyLong', 'PEOPLEUSDT', '0.02100', 'Spot', 'Futures', 'MarketLeverage', '10x', '25x', '50x', '100x']"
freebitmexsignals,2022-10-29,15:10:01,🚀🚀🚀500% Profit on #DOGE/USDT 🚀🚀🚀104% Profit on #C98/USDT 🚀🚀🚀50% Profit on #ADA/USDT,"['🚀🚀🚀500', 'Profit', 'DOGEUSDT', '🚀🚀🚀104', 'Profit', 'C98USDT', '🚀🚀🚀50', 'Profit', 'ADAUSDT']"
freebitmexsignals,2022-10-29,16:34:03,Free Signal  Buy/Long #PEOPLE/USDT from 0.02100 on Spot & Futures Market  Leverage 10x 25x 50x 100x,"['Free', 'Signal', 'BuyLong', 'PEOPLEUSDT', '0.02100', 'Spot', 'Futures', 'Market', 'Leverage', '10x', '25x', '50x', '100x']"
freebitmexsignals,2022-10-29,16:34:28,Free Signal  Buy/Long #PEOPLE/USDT from 0.02100 on Spot & Futures Market  Leverage 10x 25x 50x 100x,"['Free', 'Signal', 'BuyLong', 'PEOPLEUSDT', '0.02100', 'Spot', 'Futures', 'Market', 'Leverage', '10x', '25x', '50x', '100x']"
freebitmexsignals,2022-10-30,12:57:59,"Binance Futures, FTX, Deribit, Bitmex, BybitUSDT#GALA/USDT BUY 4520Targets 4540 - 4565 - 4610 - 4700Stop Loss   4245Leverage   10x","['Binance', 'Futures', 'FTX', 'Deribit', 'Bitmex', 'BybitUSDTGALAUSDT', 'BUY', '4520Targets', '4540', '-', '4565', '-', '4610', '-', '4700Stop', 'Loss', '4245Leverage', '10x']"
freebitmexsignals,2022-10-30,12:58:16,"Binance Futures, FTX, Deribit, Bitmex, BybitUSDT #GALA/USDT BUY 4520 Targets 4540 - 4565 - 4610 - 4700  Stop Loss   4245 Leverage   10x","['Binance', 'Futures', 'FTX', 'Deribit', 'Bitmex', 'BybitUSDT', 'GALAUSDT', 'BUY', '4520', 'Targets', '4540', '-', '4565', '-', '4610', '-', '4700', 'Stop', 'Loss', '4245', 'Leverage', '10x']"
freebitmexsignals,2022-10-30,13:18:36,Free Signal  Buy/Long #NKN/USDT from 8480 on Spot & Futures Market  Leverage 10x 25x 50x 100x,"['Free', 'Signal', 'BuyLong', 'NKNUSDT', '8480', 'Spot', 'Futures', 'Market', 'Leverage', '10x', '25x', '50x', '100x']"
freebitmexsignals,2022-10-30,13:19:48,FREE SIGNAL 🛎🛎#SPELL/USDT looks good for a Buy from 830 on Binance FUTURES/FTX/KuCoin  - use 10x - 25x - 50x Leverage and get ready to make some amazing profit,"['FREE', 'SIGNAL', '🛎🛎SPELLUSDT', 'look', 'good', 'Buy', '830', 'Binance', 'FUTURESFTXKuCoin', '-', 'use', '10x', '-', '25x', '-', '50x', 'Leverage', 'get', 'ready', 'make', 'amazing', 'profit']"
freebitmexsignals,2022-10-30,13:20:25,FREE SIGNAL 🛎🛎#BAND/USDT looks good for a Buy from 1.0750 on Binance FUTURES/FTX/KuCoin  - use 10x - 25x - 50x Leverage and get ready to make some amazing profit,"['FREE', 'SIGNAL', '🛎🛎BANDUSDT', 'look', 'good', 'Buy', '1.0750', 'Binance', 'FUTURESFTXKuCoin', '-', 'use', '10x', '-', '25x', '-', '50x', 'Leverage', 'get', 'ready', 'make', 'amazing', 'profit']"
freebitmexsignals,2022-10-30,13:20:46,Free Signal  Buy/Long #INJ/USDT from 1.900000 on Spot & Futures Market  Leverage 10x 25x 50x 100x,"['Free', 'Signal', 'BuyLong', 'INJUSDT', '1.900000', 'Spot', 'Futures', 'Market', 'Leverage', '10x', '25x', '50x', '100x']"
freebitmexsignals,2022-10-30,13:24:04,Free Signal  Buy/Long #NKN/USDT from 8480 on Spot & Futures Market  Leverage 10x 25x 50x 100x,"['Free', 'Signal', 'BuyLong', 'NKNUSDT', '8480', 'Spot', 'Futures', 'Market', 'Leverage', '10x', '25x', '50x', '100x']"
freebitmexsignals,2022-10-30,13:32:06,Binance Futures/FTX/Bitmex/Bybit/Bitseven Signals #DOGE/USDT  BUY 82000 Targets  82320 - 82650 - 82980 - 84000  Stop Loss  77900 Leverage   10x,"['Binance', 'FuturesFTXBitmexBybitBitseven', 'Signals', 'DOGEUSDT', 'BUY', '82000', 'Targets', '82320', '-', '82650', '-', '82980', '-', '84000', 'Stop', 'Loss', '77900', 'Leverage', '10x']"
freebitmexsignals,2022-10-30,19:47:22,🚀🚀🚀82% Profit on #GALA/USDT 🚀🚀🚀33% Profit on #LINK/USDT 🚀🚀🚀57% Profit on #KLAY/USDT,"['🚀🚀🚀82', 'Profit', 'GALAUSDT', '🚀🚀🚀33', 'Profit', 'LINKUSDT', '🚀🚀🚀57', 'Profit', 'KLAYUSDT']"
freebitmexsignals,2022-10-30,19:48:32,👆🏻👆🏻As you can see all these are unbelievable profit within a day  - Our premium trades are the best and all these are copied to your account via Bot if you want automated trading 👁‍🗨Contact @dbcaptain to get started,"['👆🏻👆🏻As', 'see', 'unbelievable', 'profit', 'within', 'day', '-', 'Our', 'premium', 'trade', 'best', 'copied', 'account', 'via', 'Bot', 'want', 'automated', 'trading', '👁\u200d🗨Contact', 'dbcaptain', 'get', 'started']"
freebitmexsignals,2022-10-30,21:45:14,✅✅✅50% Profit on #DOGE/USDT as we have closed another fantastic trade👁‍🗨Contact @dbcaptain to enter the Premium Group for high quality signals on Futures & Spot Market,"['✅✅✅50', 'Profit', 'DOGEUSDT', 'closed', 'another', 'fantastic', 'trade👁\u200d🗨Contact', 'dbcaptain', 'enter', 'Premium', 'Group', 'high', 'quality', 'signal', 'Futures', 'Spot', 'Market']"
freebitmexsignals,2022-10-30,21:45:34,👁‍🗨Contact @dbcaptain to enter the Premium Group & get all these signals copied to your account via Cornix Bot,"['👁\u200d🗨Contact', 'dbcaptain', 'enter', 'Premium', 'Group', 'get', 'signal', 'copied', 'account', 'via', 'Cornix', 'Bot']"
freebitmexsignals,2022-10-31,12:04:00,Free SignalBuy/Long #FTM/USDT from 24250 on Spot & Futures MarketLeverage 10x 25x 50x 100x,"['Free', 'SignalBuyLong', 'FTMUSDT', '24250', 'Spot', 'Futures', 'MarketLeverage', '10x', '25x', '50x', '100x']"
freebitmexsignals,2022-10-31,13:19:28,Free Signal  Buy/Long #FTM/USDT from 24250 on Spot & Futures Market  Leverage 10x 25x 50x 100x,"['Free', 'Signal', 'BuyLong', 'FTMUSDT', '24250', 'Spot', 'Futures', 'Market', 'Leverage', '10x', '25x', '50x', '100x']"
freebitmexsignals,2022-10-31,16:27:22,🎯🎯 Non Stop profit on Premium signal for all Premium Members🚀🚀 Both #BNX/USDT and #MANA/USDT covered all the profit targets to give a profit of 32% and 33% respectively to all Premium Bitmex/Bybit/Futures/FTX Members👆🏻👆🏻Contact @dbcaptain now - Enter the most powerful  Premium Group for Binance Futures/FTX/Kucoin/Bybit to generate consistent gains.,"['🎯🎯', 'Non', 'Stop', 'profit', 'Premium', 'signal', 'Premium', 'Members🚀🚀', 'Both', 'BNXUSDT', 'MANAUSDT', 'covered', 'profit', 'target', 'give', 'profit', '32', '33', 'respectively', 'Premium', 'BitmexBybitFuturesFTX', 'Members👆🏻👆🏻Contact', 'dbcaptain', '-', 'Enter', 'powerful', 'Premium', 'Group', 'Binance', 'FuturesFTXKucoinBybit', 'generate', 'consistent', 'gains.']"
freebitmexsignals,2022-10-31,19:55:57,Free Signal  Buy/Long #INJ/USDT from 1.900000 on Spot & Futures Market  Leverage 10x 25x 50x 100x,"['Free', 'Signal', 'BuyLong', 'INJUSDT', '1.900000', 'Spot', 'Futures', 'Market', 'Leverage', '10x', '25x', '50x', '100x']"
freebitmexsignals,2022-10-31,21:12:58,👁‍🗨Contact @dbcaptain to enter the Premium Group for daily profitable calls & get these signals copied to your account via Cornix Bot,"['👁\u200d🗨Contact', 'dbcaptain', 'enter', 'Premium', 'Group', 'daily', 'profitable', 'call', 'get', 'signal', 'copied', 'account', 'via', 'Cornix', 'Bot']"
freebitmexsignals,2022-10-31,23:31:07,📊Premium Bitmex/Bybit/Binance Futures Result of 21st - 31st October 2022✅Profit Percentage :-#ADA - 100%#BCH - 30%#AAVE - 50% (Binance Futures)#KAVA - 50% (Binance Futures)#ANKR - 85% (Binance Futures)#EOS - 38% (Binance Futures)#MATIC - 50% (Binance Futures)#DOT - 80% (Binance Futures)#OCEAN - 174% (Binance Futures)#CELO - 30% (Binance Futures)#APT - 113% (Binance Futures)#BAND - 152% (Binance Futures)#SPELL - 145% (Binance Futures)#KLAY - 985% (Binance Futures)#AXS - 122% (Binance Futures)#JASMY - 58% (Binance Futures)#APE - 160% (Binance Futures)#LDO - 50% (Binance Futures)#WOO - 80% (Binance Futures)#FIL - 60% (Binance Futures)#CHZ - 50% (Binance Futures)#STG - 37% (Binance Futures)#DOGE - 550% (Binance Futures)#C98 - 104% (Binance Futures)#GALA - 82% (Binance Futures)#BNX - 32% (Binance Futures)#MANA - 33% (Binance Futures)🚫Loss Percentage :- 411%❎Net Profit :-  3089%,"['📊Premium', 'BitmexBybitBinance', 'Futures', 'Result', '21st', '-', '31st', 'October', '2022✅Profit', 'Percentage', '-ADA', '-', '100BCH', '-', '30AAVE', '-', '50', 'Binance', 'FuturesKAVA', '-', '50', 'Binance', 'FuturesANKR', '-', '85', 'Binance', 'FuturesEOS', '-', '38', 'Binance', 'FuturesMATIC', '-', '50', 'Binance', 'FuturesDOT', '-', '80', 'Binance', 'FuturesOCEAN', '-', '174', 'Binance', 'FuturesCELO', '-', '30', 'Binance', 'FuturesAPT', '-', '113', 'Binance', 'FuturesBAND', '-', '152', 'Binance', 'FuturesSPELL', '-', '145', 'Binance', 'FuturesKLAY', '-', '985', 'Binance', 'FuturesAXS', '-', '122', 'Binance', 'FuturesJASMY', '-', '58', 'Binance', 'FuturesAPE', '-', '160', 'Binance', 'FuturesLDO', '-', '50', 'Binance', 'FuturesWOO', '-', '80', 'Binance', 'FuturesFIL', '-', '60', 'Binance', 'FuturesCHZ', '-', '50', 'Binance', 'FuturesSTG', '-', '37', 'Binance', 'FuturesDOGE', '-', '550', 'Binance', 'FuturesC98', '-', '104', 'Binance', 'FuturesGALA', '-', '82', 'Binance', 'FuturesBNX', '-', '32', 'Binance', 'FuturesMANA', '-', '33', 'Binance', 'Futures🚫Loss', 'Percentage', '-', '411❎Net', 'Profit', '-', '3089']"
freebitmexsignals,2022-11-01,06:29:10,Free SignalBuy/Long #UNI/USDT from 7.1700 on Spot & Futures MarketLeverage 10x 25x 50x 100x,"['Free', 'SignalBuyLong', 'UNIUSDT', '7.1700', 'Spot', 'Futures', 'MarketLeverage', '10x', '25x', '50x', '100x']"
freebitmexsignals,2022-11-01,07:41:29,Free Signal  Buy/Long #UNI/USDT from 7.1700 on Spot & Futures Market  Leverage 10x 25x 50x 100x,"['Free', 'Signal', 'BuyLong', 'UNIUSDT', '7.1700', 'Spot', 'Futures', 'Market', 'Leverage', '10x', '25x', '50x', '100x']"
freebitmexsignals,2022-11-01,10:53:35,🚀🚀🚀205% Profit on #DOGE/USDT 🚀🚀🚀23% Profit on #FTM/USDT,"['🚀🚀🚀205', 'Profit', 'DOGEUSDT', '🚀🚀🚀23', 'Profit', 'FTMUSDT']"
freebitmexsignals,2022-11-01,11:08:48,"💹This is the price chart of #DOGE/USDT - We predicted #DOGE/USDT will pump, hence, Premium members received the call early and made huge profit🗨Contact @dbcaptain now - Enter the most powerful  Premium Group for Binance Futures/FTX/Kucoin/Bybit to generate consistent gains.","['💹This', 'price', 'chart', 'DOGEUSDT', '-', 'We', 'predicted', 'DOGEUSDT', 'pump', 'hence', 'Premium', 'member', 'received', 'call', 'early', 'made', 'huge', 'profit🗨Contact', 'dbcaptain', '-', 'Enter', 'powerful', 'Premium', 'Group', 'Binance', 'FuturesFTXKucoinBybit', 'generate', 'consistent', 'gains.']"
freebitmexsignals,2022-11-01,15:39:44,Free Signal  Buy/Long #UNI/USDT from 7.1700 on Spot & Futures Market  Leverage 10x 25x 50x 100x,"['Free', 'Signal', 'BuyLong', 'UNIUSDT', '7.1700', 'Spot', 'Futures', 'Market', 'Leverage', '10x', '25x', '50x', '100x']"
freebitmexsignals,2022-11-01,19:06:12,✅✅✅ 24% Profit on #JASMY/USDT as we have closed another fantastic trade👁‍🗨Contact @dbcaptain to enter the Premium Group for high quality signals on Futures & Spot Market,"['✅✅✅', '24', 'Profit', 'JASMYUSDT', 'closed', 'another', 'fantastic', 'trade👁\u200d🗨Contact', 'dbcaptain', 'enter', 'Premium', 'Group', 'high', 'quality', 'signal', 'Futures', 'Spot', 'Market']"
freebitmexsignals,2022-11-02,07:12:28,Free SignalBuy/Long #INJ/USDT from 2.57000 on Spot & Futures MarketLeverage 10x 25x 50x 100x,"['Free', 'SignalBuyLong', 'INJUSDT', '2.57000', 'Spot', 'Futures', 'MarketLeverage', '10x', '25x', '50x', '100x']"
freebitmexsignals,2022-11-02,09:48:06,Free Signal  Buy/Long #INJ/USDT from 2.57000 on Spot & Futures Market  Leverage 10x 25x 50x 100x,"['Free', 'Signal', 'BuyLong', 'INJUSDT', '2.57000', 'Spot', 'Futures', 'Market', 'Leverage', '10x', '25x', '50x', '100x']"
freebitmexsignals,2022-11-02,11:20:56,🚀🚀🚀59% Profit on #DOGE/USDT 🚀🚀🚀36% Profit on #SHIB/USDT🚀🚀🚀28% Profit on #AUDIO/USDT,"['🚀🚀🚀59', 'Profit', 'DOGEUSDT', '🚀🚀🚀36', 'Profit', 'SHIBUSDT🚀🚀🚀28', 'Profit', 'AUDIOUSDT']"
freebitmexsignals,2022-11-02,18:12:32,Free SignalBuy/Long #LINA/USDT from 800 on Spot & Futures MarketLeverage 10x 25x 50x 100x,"['Free', 'SignalBuyLong', 'LINAUSDT', '800', 'Spot', 'Futures', 'MarketLeverage', '10x', '25x', '50x', '100x']"
freebitmexsignals,2022-11-02,19:11:13,Binance Futures/FTX/Bitmex/Bybit/Bitseven Signals#CHZ/USDT Entry Above - 23600Targets: 23694 - 23788 - 23883 - 24070Leverage - 10xStop Loss - 22184,"['Binance', 'FuturesFTXBitmexBybitBitseven', 'SignalsCHZUSDT', 'Entry', 'Above', '-', '23600Targets', '23694', '-', '23788', '-', '23883', '-', '24070Leverage', '-', '10xStop', 'Loss', '-', '22184']"
freebitmexsignals,2022-11-02,19:11:25,Binance Futures/FTX/Bitmex/Bybit/Bitseven Signals #CHZ/USDT Entry Above - 23600  Targets: 23694 - 23788 - 23883 - 24070 Leverage - 10x Stop Loss - 22184,"['Binance', 'FuturesFTXBitmexBybitBitseven', 'Signals', 'CHZUSDT', 'Entry', 'Above', '-', '23600', 'Targets', '23694', '-', '23788', '-', '23883', '-', '24070', 'Leverage', '-', '10x', 'Stop', 'Loss', '-', '22184']"
freebitmexsignals,2022-11-02,19:12:36,Free Signal  Buy/Long #PEOPLE/USDT from 0.02100 on Spot & Futures Market  Leverage 10x 25x 50x 100x,"['Free', 'Signal', 'BuyLong', 'PEOPLEUSDT', '0.02100', 'Spot', 'Futures', 'Market', 'Leverage', '10x', '25x', '50x', '100x']"
freebitmexsignals,2022-11-02,19:41:17,Free Signal  Buy/Long #PEOPLE/USDT from 0.02100 on Spot & Futures Market  Leverage 10x 25x 50x 100x,"['Free', 'Signal', 'BuyLong', 'PEOPLEUSDT', '0.02100', 'Spot', 'Futures', 'Market', 'Leverage', '10x', '25x', '50x', '100x']"
freebitmexsignals,2022-11-02,19:45:45,Free Signal  Buy/Long #LINA/USDT from 800 on Spot & Futures Market  Leverage 10x 25x 50x 100x,"['Free', 'Signal', 'BuyLong', 'LINAUSDT', '800', 'Spot', 'Futures', 'Market', 'Leverage', '10x', '25x', '50x', '100x']"
freebitmexsignals,2022-11-02,21:48:36,🔰🔰There are so many of such great words from our Premium members👁‍🗨Contact @dbcaptain to enter the Premium Group & trade via bot or do manual trading,"['🔰🔰There', 'many', 'great', 'word', 'Premium', 'members👁\u200d🗨Contact', 'dbcaptain', 'enter', 'Premium', 'Group', 'trade', 'via', 'bot', 'manual', 'trading']"
freebitmexsignals,2022-11-02,21:51:06,✅✅✅50% Profit on #INJ/USDT for our premium members on Binance Futures/FTX/Bybit👁‍🗨Contact @dbcaptain to enter the Premium Group,"['✅✅✅50', 'Profit', 'INJUSDT', 'premium', 'member', 'Binance', 'FuturesFTXBybit👁\u200d🗨Contact', 'dbcaptain', 'enter', 'Premium', 'Group']"
freebitmexsignals,2022-11-02,21:51:17,👆🏻👆🏻You can always contact @dbcaptain to enter the premium group & get this signals copied to your account via Cornix Bot,"['👆🏻👆🏻You', 'always', 'contact', 'dbcaptain', 'enter', 'premium', 'group', 'get', 'signal', 'copied', 'account', 'via', 'Cornix', 'Bot']"
freebitmexsignals,2022-11-02,23:11:55,🚀🚀🚀 64% Profit on #BAL/USDT👁‍🗨Contact @dbcaptain to enter the Premium Group,"['🚀🚀🚀', '64', 'Profit', 'BALUSDT👁\u200d🗨Contact', 'dbcaptain', 'enter', 'Premium', 'Group']"
freebitmexsignals,2022-11-03,07:15:00,Free Signal  Buy/Long #INJ/USDT from 2.57000 on Spot & Futures Market  Leverage 10x 25x 50x 100x,"['Free', 'Signal', 'BuyLong', 'INJUSDT', '2.57000', 'Spot', 'Futures', 'Market', 'Leverage', '10x', '25x', '50x', '100x']"
freebitmexsignals,2022-11-03,07:18:12,Free SignalBuy/Long #ICP/USDT from 5.550000 on Spot & Futures MarketLeverage 10x 25x 50x 100x,"['Free', 'SignalBuyLong', 'ICPUSDT', '5.550000', 'Spot', 'Futures', 'MarketLeverage', '10x', '25x', '50x', '100x']"
freebitmexsignals,2022-11-03,07:23:30,Free Signal  Buy/Long #LINA/USDT from 800 on Spot & Futures Market  Leverage 10x 25x 50x 100x,"['Free', 'Signal', 'BuyLong', 'LINAUSDT', '800', 'Spot', 'Futures', 'Market', 'Leverage', '10x', '25x', '50x', '100x']"
freebitmexsignals,2022-11-03,07:46:59,Free Signal  Buy/Long #PEOPLE/USDT from 0.02100 on Spot & Futures Market  Leverage 10x 25x 50x 100x,"['Free', 'Signal', 'BuyLong', 'PEOPLEUSDT', '0.02100', 'Spot', 'Futures', 'Market', 'Leverage', '10x', '25x', '50x', '100x']"
